x,y,z
-3.862825,-1.710478,2.960016
-1.238230,-3.472189,2.030301
-3.881043,-2.043533,2.066428
-2.585305,-2.931259,2.662927
-3.357497,-1.899350,2.978665
-2.043593,-1.163025,-8.094802
-3.568365,-3.956528,2.573044
-3.466715,-2.711075,1.086656
-1.451366,-3.587061,2.202060
-3.117550,-2.105547,2.899191
-3.607954,-2.036067,2.539249
-1.265554,-2.953772,2.457445
-1.260532,-1.312817,-9.859777
-1.751281,-3.792689,2.230741
-3.094093,-2.721869,1.966248
-1.898622,-3.958569,1.959125
-3.938863,-1.257318,1.794221
-2.836559,-2.694562,2.447555
-2.887066,-3.288412,2.353770
-3.772020,-2.691704,0.187760
-1.328793,-3.561013,2.027918
-3.732051,-2.602950,0.521257
-1.063320,-2.727729,1.978260
-1.496213,-3.823612,1.602582
-1.002479,-3.999318,-0.984647
-3.011660,-3.674205,2.689631
-3.550058,-3.399648,1.066957
-2.888183,-2.780137,2.294664
-3.998775,-3.555696,0.143979
-1.911270,-2.583931,2.931438
-3.594528,-2.866071,0.514361
-2.867441,-1.610305,1.868307
-1.964965,-2.508375,2.923420
-1.275388,-3.024576,2.474062
-2.612124,-1.361050,-1.301619
-2.840266,-3.360980,2.495957
-3.679529,-1.977572,2.597827
-2.415874,-3.499933,2.972464
-3.232274,-2.460289,2.114546
-2.248015,-2.838855,2.950695
-2.397770,-3.722209,2.984670
-3.174038,-1.427608,1.314212
-3.306952,-3.899263,2.751720
-3.152283,-1.272244,-0.359373
-1.518623,-1.198527,-10.888159
-2.175728,-2.979081,2.969273
-1.055020,-1.721598,-3.652741
-2.185883,-1.719338,0.885268
-3.489075,-2.066431,2.618664
-3.573390,-1.261470,0.900119
-1.054504,-1.378054,-9.789231
-1.149809,-2.533927,1.860625
-2.091153,-1.517181,-1.441969
-1.869170,-1.670814,-0.600753
-3.598767,-3.313047,0.747696
-2.141433,-3.163596,2.986851
-1.700216,-3.520633,2.674139
-2.790864,-3.922630,2.996354
-3.062206,-1.068251,-4.125952
-3.990376,-3.850474,1.394534
-1.049013,-2.142027,0.153678
-1.044381,-1.551019,-6.334028
-3.100764,-2.285917,2.650898
-2.287654,-2.408866,2.996183
-1.830233,-2.472578,2.799349
-1.992721,-2.141013,2.444770
-1.662809,-3.563911,2.570731
-1.682820,-3.160728,2.882342
-2.437699,-1.520597,-0.065772
-1.150209,-2.093482,0.205871
-3.463776,-1.973414,2.831985
-2.329136,-2.821574,2.911613
-1.225482,-3.271243,2.280741
-1.603599,-3.170006,2.819117
-3.968813,-3.570943,0.301088
-2.589169,-3.093512,2.663107
-3.594658,-3.814891,2.133963
-2.159137,-2.040478,2.420047
-3.050295,-3.105485,1.920129
-3.239311,-1.172020,-1.419246
-3.752422,-1.219764,0.992631
-1.610998,-3.964174,1.261209
-3.206231,-1.139866,-2.079922
-3.560819,-3.089604,0.588842
-3.609562,-3.423797,0.955222
-2.806613,-3.696787,2.896894
-1.443782,-2.541036,2.411916
-3.879260,-3.919590,1.931641
-3.022479,-2.307789,2.704801
-1.068628,-2.146247,0.243517
-1.290139,-2.871788,2.472489
-3.864891,-3.227706,-0.287118
-3.625262,-2.994927,0.358607
-3.925588,-3.527777,0.287261
-3.870940,-2.964477,-0.495698
-3.515377,-1.800215,2.994240
-2.572169,-3.528820,2.914433
-2.158773,-2.790765,2.986777
-3.530331,-3.584216,1.586225
-1.784691,-1.584971,-1.917819
-1.340679,-2.000835,0.252190
-1.507273,-2.053252,1.070514
-1.812473,-1.582543,-1.825543
-3.888211,-1.448629,2.731115
-3.493878,-3.127482,0.816621
-1.145353,-2.768104,2.174767
-2.395728,-2.391884,2.999328
-3.475467,-3.697505,2.021971
-1.905802,-2.818614,2.983846
-2.274309,-2.605842,2.985851
-1.204790,-2.698756,2.215079
-2.976431,-1.039541,-5.219519
-3.643337,-2.246302,1.843780
-3.221731,-3.169648,1.576869
-3.564475,-2.461892,1.374591
-1.243251,-3.928864,0.377101
-1.739913,-3.343724,2.856940
-1.046437,-2.007749,-0.756330
-1.430986,-3.315547,2.552995
-3.182465,-2.731699,1.766834
-3.244471,-2.675212,1.702715
-2.410975,-1.316166,-2.877328
-1.629384,-3.264353,2.805961
-2.533711,-2.669048,2.820070
-3.748604,-3.076214,-0.037337
-1.581710,-1.283551,-8.319783
-3.827946,-1.237597,1.366417
-1.650369,-1.742562,-0.727911
-3.268026,-3.232686,1.526488
-3.860043,-2.462485,0.531581
-2.739316,-1.901707,2.781976
-2.374018,-3.151424,2.876737
-2.959389,-1.438418,0.812115
-1.423022,-1.095488,-14.674821
-1.576549,-3.940568,1.288823
-2.803171,-1.393698,-0.157849
-2.910319,-3.624868,2.729747
-2.178656,-3.423250,3.000000
-2.918063,-3.243060,2.262145
-3.613188,-3.286758,0.656169
-2.466214,-2.802687,2.817430
-1.277902,-2.923893,2.470176
-1.154000,-1.979262,-0.564192
-1.729718,-1.980672,1.285701
-1.087753,-3.651629,1.212787
-1.934463,-1.553278,-1.659300
-2.594027,-3.101170,2.659188
-2.463719,-1.477555,-0.437753
-2.018932,-1.199153,-7.394943
-2.418747,-2.081788,2.819913
-1.350111,-1.946998,-0.093032
-2.071710,-2.984647,2.994891
-3.452301,-1.528200,2.490355
-1.750395,-1.603974,-1.833370
-3.499322,-3.636790,1.803555
-2.164568,-3.054689,2.973893
-3.036651,-1.457690,1.198849
-3.838458,-3.482818,0.422865
-3.915250,-3.470579,0.131024
-2.508236,-1.989404,2.736761
-2.316347,-2.144589,2.827459
-1.585142,-3.458555,2.609212
-2.368063,-1.388907,-1.962014
-3.306668,-2.819383,1.376808
-3.347215,-1.391005,1.458306
-1.877030,-3.708229,2.609926
-2.958621,-2.237287,2.857954
-3.338080,-2.392046,2.062062
-3.644170,-3.942046,2.427377
-1.938783,-3.704147,2.689706
-1.801998,-3.853522,2.141595
-1.324205,-3.711219,1.603755
-2.780287,-1.302081,-1.421096
-1.397191,-3.712746,1.766090
-3.727503,-1.930115,2.660288
-2.042981,-3.372883,2.990772
-1.227010,-3.328587,2.223911
-2.551796,-2.163467,2.978099
-3.896504,-1.037352,-0.823911
-1.812943,-2.181337,2.265095
-2.768224,-2.975688,2.410740
-3.440485,-3.288249,1.157472
-3.398195,-1.151597,-1.073930
-2.769333,-1.722682,2.256597
-2.285756,-1.346616,-2.992319
-3.223565,-1.306755,0.298858
-2.400125,-3.346455,2.921548
-2.350565,-2.288443,2.975743
-1.452347,-3.910293,1.105836
-1.985775,-1.861689,1.283962
-1.841048,-1.406316,-4.283415
-3.563025,-3.637887,1.663374
-3.764150,-1.493771,2.745403
-3.894705,-2.177721,1.515106
-3.188653,-3.240951,1.721754
-2.232330,-2.144586,2.750597
-2.418291,-2.077832,2.813286
-1.903081,-1.316694,-5.587462
-3.190327,-1.655048,2.617372
-2.323435,-1.751865,1.476238
-3.677911,-1.105829,-0.647993
-3.090808,-3.996921,2.990599
-1.086866,-3.205266,2.087463
-2.347450,-2.738435,2.922140
-3.419222,-2.062135,2.708797
-3.233989,-3.858427,2.752899
-3.170197,-1.863114,2.985040
-2.974482,-2.882898,2.076923
-2.818025,-1.788617,2.578248
-1.141463,-2.053466,-0.078143
-3.764657,-3.788867,1.695045
-1.376453,-3.577994,2.082955
-3.790183,-2.633388,0.258397
-2.665140,-3.985566,2.906242
-2.740803,-1.118795,-4.829523
-1.293587,-3.098866,2.487076
-3.592926,-3.106303,0.498459
-3.839929,-3.888268,1.895590
-3.240406,-1.440503,1.580027
-1.248188,-2.450423,1.889406
-1.877707,-1.818315,0.693633
-3.396605,-3.571127,1.854202
-2.489239,-3.084838,2.767636
-1.790014,-2.994396,2.955893
-2.150385,-3.598377,2.956873
-2.896551,-1.015784,-6.245023
-3.938021,-3.086455,-0.727011
-1.645615,-3.272924,2.816069
-2.818997,-3.728693,2.917054
-3.165546,-2.692892,1.852465
-3.410468,-1.422961,1.840964
-3.617321,-3.057660,0.395016
-1.279481,-1.325600,-9.419527
-3.939816,-3.122723,-0.704682
-1.306785,-1.109956,-15.194333
-2.822745,-1.022858,-6.525537
-2.430942,-3.416113,2.933543
-3.362634,-2.896602,1.172251
-2.222863,-1.268781,-4.696497
-1.269907,-1.995552,-0.024150
-1.631544,-3.447666,2.676397
-1.530600,-2.466407,2.431300
-2.665996,-2.712883,2.659458
-3.259294,-3.393383,1.779983
-2.964117,-2.672769,2.265488
-2.028286,-2.420776,2.905619
-2.444754,-2.514094,2.956465
-3.216450,-2.059063,2.890381
-3.623679,-3.576371,1.332091
-3.523395,-3.830200,2.304173
-1.457827,-2.824273,2.671610
-1.834328,-1.983473,1.562400
-2.287075,-2.075126,2.677016
-2.119472,-3.100100,2.988020
-3.429246,-1.361416,1.423188
-1.887997,-3.420278,2.916689
-1.772923,-3.157642,2.936532
-1.491542,-1.249016,-9.776349
-3.686578,-2.714183,0.424340
-3.278613,-3.568226,2.086576
-3.278989,-2.972515,1.366120
-2.415804,-1.585362,0.486516
-2.542499,-1.744087,1.929149
-3.440410,-1.527085,2.468461
-1.662876,-1.966311,1.024182
-2.640645,-1.283682,-2.313501
-1.992022,-1.147618,-8.828767
-3.347032,-1.302516,0.645551
-1.784632,-2.078565,1.867031
-3.073653,-2.932078,1.857154
-3.169312,-2.934016,1.642873
-1.133766,-1.708607,-3.420803
-1.136112,-2.160459,0.539125
-2.788927,-3.543276,2.756183
-3.641649,-3.894399,2.291542
-2.327083,-1.023970,-9.799312
-2.323347,-1.410892,-1.848444
-3.548854,-1.500628,2.511033
-3.906678,-1.654908,2.990512
-1.795614,-3.046047,2.957355
-2.825409,-2.086025,2.999901
-2.150787,-2.612454,3.000000
-3.311400,-3.893452,2.736683
-3.624839,-3.250713,0.560211
-3.884160,-1.462499,2.769841
-3.348963,-3.884071,2.678079
-3.199970,-3.106711,1.587271
-2.325813,-1.767620,1.576879
-1.655494,-1.325796,-6.906528
-3.364101,-1.513685,2.285922
-2.354666,-1.844075,2.036663
-2.030591,-1.335686,-4.504046
-1.460945,-1.712013,-1.831054
-1.750410,-3.994951,1.463599
-1.738029,-1.009483,-14.843278
-2.040051,-2.632665,2.990997
-3.889394,-3.626125,0.757910
-1.887782,-3.333260,2.950146
-3.342815,-3.667094,2.193954
-2.798444,-1.105894,-4.779608
-1.662823,-1.718662,-0.916452
-3.257149,-1.592968,2.477865
-3.216466,-1.664196,2.677482
-3.090399,-1.692300,2.615995
-3.450548,-3.181551,0.990445
-2.574496,-1.633581,1.329171
-3.795815,-2.622074,0.267634
-3.285885,-3.081039,1.363346
-2.510789,-3.038424,2.740600
-3.929787,-3.420438,-0.073076
-2.814832,-1.719633,2.320187
-2.664667,-3.165327,2.593805
-3.371300,-3.902856,2.690695
-2.031097,-3.505601,2.949584
-3.809095,-1.628011,2.994633
-1.576085,-2.196411,1.855806
-3.437284,-2.431939,1.757689
-3.849777,-2.594043,0.160855
-2.959398,-1.669157,2.341072
-1.097240,-2.572181,1.821063
-1.223239,-1.752054,-2.448161
-1.457973,-2.102633,1.184797
-1.184921,-3.176004,2.284188
-2.033163,-3.260596,2.998793
-3.504603,-1.115605,-1.187507
-3.696036,-1.203713,0.657231
-2.426347,-3.004126,2.818243
-2.128869,-2.606218,2.999314
-1.480420,-3.438055,2.493807
-3.923752,-1.055431,-0.450668
-3.461568,-1.972341,2.835582
-1.453259,-1.981757,0.492340
-1.051408,-1.159003,-15.817057
-2.268405,-2.495307,2.999813
-1.432601,-2.990755,2.677961
-3.579591,-2.913974,0.528215
-1.382708,-2.884127,2.602195
-2.272471,-1.079851,-8.658832
-2.534883,-1.076109,-7.026552
-2.947325,-3.601422,2.657053
-1.207370,-1.745031,-2.605426
-3.873113,-2.210854,1.436596
-2.831156,-3.636793,2.818821
-3.563865,-1.942879,2.800763
-1.507703,-1.996954,0.754801
-1.375259,-2.243137,1.565795
-1.711352,-3.055528,2.914893
-3.005973,-1.149526,-2.848082
-3.218660,-2.026166,2.926934
-3.535457,-2.997331,0.642394
-3.097359,-1.711732,2.683847
-3.564271,-3.763858,2.038048
-2.237684,-2.768404,2.966127
-3.322792,-1.680164,2.824292
-2.351630,-1.046535,-9.002041
-3.966214,-2.158039,1.419156
-1.372218,-2.217870,1.463618
-3.763856,-1.527282,2.835941
-3.261810,-1.521675,2.146899
-3.043160,-3.970479,2.989732
-3.753744,-3.043096,-0.069109
-2.607002,-2.782348,2.686815
-3.964200,-3.080234,-0.832833
-2.013462,-2.353523,2.836403
-1.580811,-2.278512,2.116900
-3.862434,-2.259825,1.271891
-3.135202,-3.186112,1.788759
-1.022724,-1.268810,-12.795023
-2.382240,-3.689731,2.991260
-1.192820,-2.426874,1.710292
-1.143881,-3.120275,2.242081
-3.476750,-2.574622,1.320892
-3.223564,-2.901460,1.526559
-3.726788,-3.294954,0.311088
-3.865454,-2.490904,0.419878
-1.110304,-1.053644,-18.883676
-1.208595,-3.371294,2.136468
-1.204152,-1.929746,-0.768617
-3.046246,-1.465268,1.286105
-3.130511,-3.293160,1.908878
-2.902053,-2.367431,2.748087
-1.864647,-1.181455,-8.850535
-2.284315,-3.158095,2.932753
-3.989146,-3.588533,0.301289
-3.171041,-2.620131,1.945802
-1.565947,-3.093596,2.803917
-2.508782,-3.341335,2.846122
-1.129441,-3.764612,0.882421
-1.777696,-1.050896,-13.170935
-3.293880,-1.731909,2.901294
-1.104069,-2.614635,1.909151
-3.721923,-3.433426,0.646645
-1.419744,-1.997961,0.489871
-3.848259,-2.654529,0.010875
-2.523658,-2.053137,2.860951
-1.977761,-2.269595,2.691164
-2.386880,-2.523430,2.974476
-2.095590,-2.462407,2.962590
-2.205618,-2.942541,2.959068
-1.062801,-2.351190,1.155420
-2.657581,-2.553975,2.789647
-3.306396,-1.927593,2.975558
-3.050695,-3.970156,2.988012
-3.791520,-1.215122,1.056012
-1.600420,-1.579752,-2.840361
-1.711907,-1.164610,-10.371813
-1.005457,-2.036084,-0.700534
-2.658382,-2.116836,2.985214
-1.517590,-3.885651,1.395250
-3.262456,-2.844355,1.466784
-2.444077,-1.692341,1.397511
-3.151161,-3.039173,1.678359
-2.659029,-2.465622,2.860521
-1.800037,-2.163273,2.189866
-2.768354,-1.273526,-1.894526
-1.264926,-1.422096,-7.399689
-2.948158,-3.742406,2.842399
-3.628773,-2.591597,0.862615
-2.731126,-3.498190,2.766776
-1.830511,-3.357655,2.911550
-2.217449,-3.665175,2.949371
-2.244552,-2.102215,2.684756
-3.035394,-1.376091,0.434602
-2.816086,-1.248252,-2.073913
-1.236600,-2.582811,2.121194
-2.177134,-3.076476,2.970661
-3.239751,-1.868011,2.998265
-1.905040,-2.684069,2.962064
-3.032530,-2.520064,2.356489
-3.995435,-2.073139,1.708680
-3.889661,-1.676093,2.981250
-1.900631,-2.771780,2.977062
-3.336350,-3.941565,2.797676
-3.170145,-3.515603,2.182244
-3.312792,-3.782565,2.509462
-1.805511,-1.510010,-2.830098
-3.837095,-2.542363,0.350711
-2.176027,-1.941204,2.106935
-3.475127,-3.621396,1.814091
-1.522350,-2.168240,1.632330
-2.645731,-3.697622,2.974702
-2.240563,-1.075987,-8.980342
-1.616554,-3.112937,2.843025
-2.478611,-1.780768,1.984105
-1.872276,-1.857686,0.947643
-3.663047,-2.589753,0.765740
-2.529882,-3.588894,2.966480
-3.621977,-1.904749,2.821576
-3.903424,-2.616179,-0.083906
-3.606881,-2.122992,2.298194
-3.613157,-1.951967,2.734999
-3.909064,-1.238570,1.575387
-3.300009,-3.292363,1.524911
-2.015143,-1.193759,-7.545366
-1.340307,-2.591520,2.316817
-3.329182,-1.074953,-2.648344
-3.121643,-2.184159,2.792022
-1.517151,-3.526820,2.421809
-2.880653,-2.580699,2.503201
-3.806192,-2.637776,0.194421
-3.073127,-1.009718,-5.341090
-3.512447,-2.695624,0.984161
-1.624531,-3.630764,2.401957
-3.351871,-3.141689,1.226323
-1.660404,-3.039353,2.883621
-3.361081,-2.944784,1.155748
-2.327649,-2.287606,2.967651
-3.156921,-3.100198,1.684663
-1.339874,-1.324895,-9.013865
-3.565679,-2.239658,2.024728
-3.639083,-1.075505,-1.262564
-2.584457,-1.519859,0.419608
-2.056368,-1.172230,-7.787121
-2.013397,-1.517915,-1.766276
-3.642766,-3.087491,0.326411
-2.813569,-2.908573,2.351637
-3.701511,-3.601111,1.203928
-2.713077,-3.461985,2.750353
-3.288266,-2.465119,1.995659
-2.336970,-2.577015,2.975019
-3.703486,-1.206626,0.711722
-3.479360,-2.496876,1.496371
-2.620114,-3.003504,2.615474
-1.787651,-3.934902,1.819754
-3.503115,-2.504197,1.419211
-2.843376,-2.160301,2.980878
-1.191527,-1.584922,-4.901265
-3.471816,-2.968530,0.836672
-3.693687,-1.123884,-0.334729
-2.925541,-1.349900,-0.230244
-2.171673,-1.737087,0.974282
-2.008294,-2.673332,2.990314
-1.668547,-3.068189,2.887035
-3.084225,-3.254032,1.960228
-1.929350,-1.021993,-12.865568
-3.568967,-1.918150,2.841144
-1.799941,-2.578078,2.857057
-3.217130,-2.401333,2.262586
-2.877000,-3.195582,2.296502
-3.284052,-3.251367,1.509484
-2.797333,-3.455323,2.651883
-1.977482,-2.440815,2.887637
-3.613343,-2.680986,0.715148
-2.888248,-1.844285,2.799808
-2.183057,-1.665185,0.444244
-2.521838,-1.802733,2.168970
-2.218001,-2.155968,2.755581
-2.341137,-2.942665,2.885857
-2.982331,-3.325750,2.232242
-2.435553,-3.199372,2.843340
-3.634594,-3.852542,2.175962
-1.079367,-1.904670,-1.496009
-3.677685,-1.703790,2.999994
-1.641792,-2.851752,2.855459
-1.065895,-1.379755,-9.668605
-1.913903,-3.540142,2.857229
-1.568242,-3.127286,2.799332
-3.327543,-2.346090,2.190100
-3.137925,-3.958280,2.951766
-3.036364,-3.989272,2.996670
-3.345097,-1.264297,0.219218
-2.362926,-2.776791,2.901966
-3.538765,-2.750196,0.820354
-2.357971,-1.077863,-8.133158
-1.552704,-3.878776,1.512712
-1.697968,-3.673061,2.429910
-2.998294,-2.554988,2.359585
-2.439252,-2.420066,2.989406
-3.049861,-1.300881,-0.375100
-2.358535,-2.313423,2.987264
-3.854263,-1.153103,0.576482
-3.135543,-2.484915,2.242698
-2.280619,-3.518189,2.999854
-2.173523,-3.409656,2.999967
-2.706713,-3.712718,2.960500
-1.953139,-1.857354,1.170740
-2.461818,-3.843816,2.937396
-3.098404,-2.836057,1.851830
-1.957509,-1.827153,0.989106
-3.230660,-3.621949,2.287935
-3.533847,-2.981920,0.648315
-3.756015,-3.805298,1.773423
-3.276075,-3.988348,2.910454
-2.808799,-3.310732,2.492707
-3.333096,-2.413023,2.022761
-2.530264,-1.707457,1.699480
-1.759379,-2.224419,2.290789
-2.013370,-3.160982,2.999843
-1.564776,-2.401095,2.369706
-3.871081,-3.444095,0.198189
-1.925065,-2.079453,2.149284
-3.753699,-3.787774,1.716058
-1.765900,-3.936416,1.765734
-1.648605,-1.444237,-4.682838
-1.549134,-1.234362,-9.733080
-2.342153,-1.284482,-3.764419
-3.603551,-1.345433,1.713950
-3.627094,-2.583458,0.887087
-3.048208,-2.542462,2.296303
-2.943579,-3.459342,2.463321
-2.920679,-3.081443,2.164520
-1.821974,-3.095308,2.964990
-1.068999,-2.437260,1.443302
-3.886758,-2.058645,1.998782
-2.662259,-2.889137,2.577541
-3.340703,-1.043788,-3.180510
-1.163603,-1.552791,-5.589651
-3.463369,-2.377346,1.842931
-2.404914,-1.445366,-1.048042
-3.954665,-1.641831,2.987891
-1.566807,-2.141465,1.630454
-3.795973,-1.450012,2.632169
-2.679767,-1.389801,-0.659475
-3.903308,-1.864585,2.622831
-3.924088,-1.522004,2.932200
-3.048390,-3.604030,2.532776
-1.137279,-3.361696,2.012868
-2.133201,-1.350166,-3.701640
-1.535924,-1.157194,-11.899682
-1.797356,-2.900982,2.954866
-3.736068,-3.793639,1.776310
-1.470283,-3.708413,1.935872
-1.706043,-2.812567,2.891701
-1.116369,-3.617518,1.399879
-3.306889,-3.651482,2.221264
-2.895050,-1.559764,1.609419
-3.323513,-1.894273,2.989823
-3.571335,-3.868179,2.331530
-3.161653,-3.989018,2.966329
-1.411460,-3.093308,2.643296
-3.580906,-2.285194,1.855189
-3.614844,-3.185623,0.502372
-1.691235,-1.527458,-3.136249
-3.073313,-2.657534,2.086007
-1.571333,-2.765748,2.766188
-3.393968,-2.997696,1.056869
-2.776959,-3.074734,2.404982
-2.634347,-3.312463,2.711938
-2.070859,-3.265586,3.000000
-2.576962,-1.279423,-2.680701
-1.626605,-1.240102,-9.045318
-2.666210,-3.584088,2.894342
-1.268933,-3.911416,0.560945
-1.931894,-1.125046,-9.841883
-3.714321,-3.886509,2.138031
-3.253722,-2.010369,2.924730
-2.003785,-1.092840,-10.202128
-2.091059,-2.481435,2.968369
-2.214592,-3.344424,2.990791
-1.850186,-3.216543,2.961307
-2.871770,-2.949341,2.244486
-2.733167,-3.385521,2.658312
-3.714391,-3.878400,2.111119
-1.858821,-3.197044,2.967598
-1.430753,-1.863645,-0.461647
-1.475491,-2.127155,1.345259
-3.676521,-2.623212,0.645152
-3.354707,-2.362180,2.101500
-3.553145,-3.823408,2.234124
-2.910043,-1.290210,-1.053537
-1.807249,-3.517969,2.787440
-3.463147,-3.542829,1.634647
-3.172757,-1.047421,-3.968583
-1.281151,-3.246991,2.391829
-1.902048,-3.820852,2.404400
-3.404536,-2.989612,1.027582
-2.412127,-1.444483,-1.030079
-2.663029,-3.920416,2.966094
-1.370572,-3.952454,0.638875
-3.288116,-1.149551,-1.562694
-3.996732,-1.285597,2.111798
-2.597487,-1.047920,-7.324212
-3.819360,-3.544665,0.681383
-1.587282,-3.598735,2.405248
-1.169736,-1.207978,-13.334580
-3.191349,-1.750711,2.863562
-3.663292,-3.216079,0.386600
-2.136708,-1.353474,-3.627217
-3.890588,-1.338701,2.244271
-2.988964,-2.019180,2.999273
-1.621319,-3.430998,2.681407
-2.202836,-3.392970,2.997656
-2.634562,-3.105328,2.611287
-2.243235,-3.386080,2.991131
-3.886787,-3.762786,1.297121
-1.640369,-1.447805,-4.667034
-1.708733,-3.212224,2.886898
-3.648510,-3.059060,0.293903
-1.963234,-2.757784,2.990892
-1.153504,-3.084124,2.271413
-2.757372,-3.713830,2.938586
-1.233526,-1.528162,-5.601201
-2.851663,-1.513875,1.158813
-3.743495,-1.914724,2.680016
-3.542337,-3.208727,0.753689
-3.653094,-3.232813,0.443544
-3.182465,-3.442333,2.026212
-1.420457,-2.899438,2.652306
-1.859161,-2.989928,2.980136
-3.511677,-2.392257,1.695092
-3.913927,-1.344119,2.314393
-1.269133,-1.987016,-0.087064
-2.299286,-3.051608,2.912015
-3.154380,-2.711439,1.852718
-3.447436,-2.180318,2.398511
-2.218340,-1.638539,0.326003
-2.694547,-3.191961,2.567433
-3.022649,-3.386795,2.237804
-1.870288,-3.015259,2.983114
-1.178931,-3.805038,0.841585
-3.783080,-2.196941,1.704556
-3.634538,-3.696685,1.679412
-2.790423,-1.633040,1.837580
-1.761823,-1.772611,-0.043847
-3.701925,-3.840143,2.007814
-1.637560,-2.015533,1.226801
-1.262012,-2.973392,2.454328
-1.335397,-2.710010,2.439452
-3.636455,-2.308868,1.657203
-2.652288,-2.221431,2.997873
-3.566950,-2.827434,0.637105
-3.249368,-1.495466,1.971291
-2.443826,-3.270902,2.862776
-1.273671,-3.395344,2.220970
-1.052954,-2.198758,0.474970
-3.959688,-3.012471,-0.839769
-3.944168,-2.294717,0.906933
-3.990998,-3.275150,-0.668336
-2.547510,-2.417758,2.956526
-2.664290,-2.773182,2.624422
-2.167181,-1.980973,2.240950
-3.365464,-2.499355,1.757180
-3.460895,-2.956392,0.871337
-1.041323,-3.478846,1.588727
-3.490159,-1.281089,0.855252
-2.195745,-1.444073,-1.951347
-2.250724,-2.372438,2.979519
-1.559094,-3.010615,2.805503
-1.319362,-1.189010,-12.684159
-2.541888,-2.349963,2.985758
-2.206081,-3.277991,2.983410
-1.587571,-2.895359,2.820751
-2.280629,-2.127221,2.768529
-3.094528,-1.877370,2.972521
-1.481437,-3.358777,2.581024
-3.053353,-1.777412,2.805195
-3.998131,-3.864648,1.436212
-3.854246,-3.042822,-0.431431
-2.055324,-2.913762,2.997707
-3.923257,-1.314453,2.157622
-2.860248,-1.489795,0.982262
-1.206190,-2.763985,2.278327
-3.402256,-1.819301,2.999933
-3.227715,-2.456732,2.130305
-3.234493,-3.488467,2.008195
-2.447041,-2.180221,2.949377
-3.926328,-1.071184,-0.218444
-1.551692,-3.057482,2.796046
-2.612640,-1.219794,-3.535648
-3.731747,-1.352926,2.037429
-2.001018,-3.132657,2.999725
-1.948321,-2.490665,2.903216
-2.723493,-1.759560,2.335453
-3.385394,-2.244347,2.336781
-3.842913,-2.510195,0.430376
-3.592122,-3.860473,2.274593
-1.916287,-1.211366,-7.777596
-2.029813,-3.103556,2.999636
-1.686661,-3.934910,1.590091
-1.194299,-2.779755,2.270328
-1.397323,-2.473312,2.225465
-2.090889,-1.183845,-7.288247
-2.493715,-1.960294,2.655111
-2.932678,-2.510496,2.519663
-3.907924,-2.083793,1.858329
-2.468184,-3.873260,2.913329
-1.284341,-2.647075,2.294038
-3.701845,-1.299696,1.585834
-1.603807,-2.265468,2.124409
-2.922563,-2.382747,2.706712
-1.530377,-3.550502,2.402973
-2.060724,-3.682822,2.835553
-1.961603,-3.459381,2.937786
-3.052025,-2.673293,2.106432
-1.003631,-3.147688,1.963307
-3.959774,-3.767835,1.122541
-3.863753,-3.968612,2.143371
-2.968339,-2.987412,2.062626
-1.600983,-1.743526,-0.911475
-2.578517,-2.998694,2.665320
-1.658170,-3.754558,2.169738
-3.476349,-2.261856,2.132323
-1.548477,-1.559351,-3.385695
-3.316432,-1.112597,-2.043886
-2.407040,-1.681027,1.224041
-1.319472,-2.694809,2.401436
-1.897999,-2.115984,2.219455
-1.548315,-1.272937,-8.795332
-2.008382,-1.502890,-1.986097
-2.285750,-1.215808,-5.396026
-1.258336,-3.387921,2.204075
-1.282949,-1.989162,-0.023579
-1.954144,-2.170897,2.462317
-1.302686,-1.174275,-13.245634
-3.926608,-3.639357,0.696189
-1.806655,-1.583052,-1.844782
-2.420061,-1.461423,-0.791425
-2.788045,-3.408069,2.613706
-3.269078,-1.599222,2.519611
-2.392236,-2.080789,2.795051
-3.465001,-1.506651,2.414634
-2.855629,-3.505258,2.639588
-3.489482,-3.882872,2.495875
-2.471136,-2.553770,2.926008
-2.650653,-1.469972,0.142773
-2.304178,-1.713028,1.171774
-3.525731,-3.807689,2.237226
-2.211563,-1.884911,1.935263
-3.835852,-1.954657,2.447787
-3.057061,-3.999366,2.996598
-1.401530,-3.643758,1.974044
-1.936240,-3.776044,2.556439
-3.734023,-2.135708,2.025789
-2.053997,-1.824050,1.234124
-2.344475,-1.976038,2.504352
-1.486405,-3.937611,1.060361
-3.828660,-1.485592,2.783987
-2.899110,-2.911523,2.205617
-3.954528,-2.703104,-0.483378
-1.371002,-1.463310,-5.942570
-1.328637,-1.223358,-11.652201
-3.245677,-1.900021,2.998724
-1.761065,-2.506763,2.767466
-2.987376,-1.032310,-5.319919
-3.495067,-3.185698,0.866698
-1.124876,-2.039212,-0.233658
-2.788633,-3.707590,2.917085
-2.614497,-3.292397,2.720158
-2.286949,-2.348130,2.980960
-3.694429,-2.479199,0.974513
-1.863455,-1.858239,0.925932
-2.739659,-2.961661,2.455077
-1.680660,-1.948134,0.967203
-3.618356,-1.996838,2.625430
-2.073813,-1.302669,-4.879925
-2.444910,-1.207052,-4.671522
-3.882900,-2.514523,0.286692
-2.834046,-3.790415,2.956198
-3.081901,-3.689717,2.632532
-2.817324,-3.887678,2.999139
-1.626341,-2.443149,2.532497
-1.601649,-3.249946,2.787641
-1.514553,-1.667558,-2.111441
