x,y,z
0.708270,-0.834388,2.303686
0.734570,-0.540011,2.906559
-0.525129,-0.435635,3.596930
-0.560929,0.529475,3.396762
0.609979,-0.096343,3.513317
0.350438,-0.166842,3.937565
0.933473,-0.546227,2.164139
-0.571815,-0.434481,3.500952
0.085758,0.998172,2.007266
-0.112066,-0.404194,3.895414
-0.921559,-0.323950,2.309102
0.353279,-0.474186,3.751869
-0.853047,0.830122,1.995614
-0.388761,0.727450,3.070128
0.899655,-0.277128,2.408200
0.852743,-0.285874,2.605091
0.703551,0.116867,3.212345
-0.902306,-0.221174,2.402050
0.561157,0.982103,1.970955
0.703148,0.506612,3.052689
-0.405332,-0.815242,2.723474
0.433607,0.253225,3.848147
0.589305,-0.675518,3.010155
-0.155747,-0.032485,3.997643
0.417000,0.630095,3.367393
-0.552474,0.591201,3.291295
-0.781017,-0.727063,2.422004
-0.194264,0.853462,2.610987
0.029829,-0.884256,2.482342
0.698816,-0.404559,3.161390
-0.303557,-0.838418,2.662013
-0.645430,0.951450,2.006994
0.138324,0.718956,3.155695
0.158878,-0.371617,3.922689
0.627892,0.330891,3.426362
0.535795,-0.467745,3.538947
-0.711831,-0.894006,2.110212
0.681427,0.048913,3.290501
-0.107008,-0.996058,2.015667
-0.441054,-0.742254,2.982008
-0.187671,0.667537,3.333875
0.444800,0.863533,2.507528
-0.886238,-0.082016,2.473829
-0.735527,-0.204793,3.090139
0.999490,0.275044,1.996322
0.096530,-0.527064,3.713132
-0.052438,0.545463,3.674674
-0.174698,0.039016,3.996268
0.810222,0.950111,1.781081
-0.801053,0.234792,2.827256
0.258842,0.852132,2.611390
0.192696,-0.408323,3.886601
-0.758700,0.846068,2.169482
0.632270,0.035615,3.448830
0.224380,-0.100555,3.989480
0.759395,-0.829189,2.215706
0.230124,-0.469490,3.804488
0.602362,-0.818280,2.531658
0.998274,0.837544,1.609536
-0.710660,0.704670,2.663764
-0.594018,0.663391,3.034475
0.450324,-0.808698,2.723255
-0.233756,-0.325314,3.944051
0.091074,-0.872075,2.534129
-0.357513,0.854783,2.580327
-0.972027,-0.685138,1.892984
0.560425,-0.897218,2.290072
-0.115832,-0.493124,3.776035
0.455679,0.978478,2.041057
-0.222028,0.551383,3.653434
0.570635,-0.548861,3.342295
-0.690415,0.113507,3.258968
-0.957004,0.635495,1.998110
-0.256243,0.234745,3.970823
0.581344,-0.924323,2.168996
0.980315,-0.003958,2.079484
-0.201603,-0.471103,3.806231
-0.180284,-0.510813,3.741322
0.097647,-0.018089,3.999636
-0.668284,-0.011952,3.334850
-0.327037,-0.398562,3.858498
-0.393513,-0.558755,3.566803
-0.465866,0.206315,3.813467
-0.228383,0.597951,3.538072
0.962481,0.111602,2.152486
-0.967132,-0.992866,1.405167
0.006858,0.237024,3.987415
-0.083455,0.275107,3.977026
0.064208,0.339317,3.947603
0.258166,-0.439497,3.839686
0.440655,0.422158,3.740184
-0.744944,0.337860,3.028031
-0.903903,0.843458,1.840200
-0.205262,0.260304,3.974696
-0.066915,0.527262,3.712962
-0.800581,0.539547,2.674623
-0.329894,-0.496552,3.729126
-0.152400,0.601875,3.534296
-0.089490,0.363877,3.930834
0.685396,0.449437,3.170870
-0.036141,-0.266347,3.979964
-0.053355,-0.093890,3.999657
0.307530,-0.369719,3.892455
0.628983,-0.697326,2.871567
-0.352007,-0.676597,3.265521
0.351770,0.684440,3.239484
-0.483395,-0.929982,2.219023
0.742213,-0.430847,2.989701
0.246939,0.350598,3.926082
-0.936473,-0.041533,2.261039
-0.889664,0.213943,2.456142
-0.345237,0.151977,3.941899
0.285807,-0.210844,3.965702
0.101123,0.109998,3.998996
0.547473,0.557136,3.372156
-0.570864,-0.675090,3.044357
-0.962180,-0.449959,2.107393
-0.715871,0.078463,3.167904
0.406787,-0.693505,3.177897
0.718188,-0.610831,2.846451
-0.621292,-0.887890,2.259259
0.759751,-0.344356,2.969021
0.399339,-0.910150,2.336951
-0.723122,0.981091,1.818253
-0.208967,0.503431,3.751852
-0.263801,0.774662,2.930481
-0.540631,0.816231,2.615585
0.639910,-0.123071,3.424930
-0.724071,-0.022237,3.137579
-0.965123,0.773375,1.797465
-0.619671,0.340618,3.445570
0.744488,-0.372137,3.015715
-0.952536,-0.832995,1.735579
0.877335,0.984538,1.579756
0.375669,-0.883503,2.455164
-0.823043,0.114900,2.741518
-0.469676,-0.040078,3.814374
0.882217,0.637232,2.259057
-0.098543,-0.819206,2.757730
0.251118,0.882095,2.485392
-0.857895,0.335766,2.573370
-0.348363,-0.005522,3.941945
0.722725,-0.763857,2.479426
-0.322025,-0.541482,3.647234
0.650136,-0.186957,3.390182
-0.867995,-0.887615,1.827854
0.428272,-0.456981,3.713151
0.553859,-0.916106,2.224146
-0.084034,0.888608,2.463726
-0.347892,0.060801,3.942201
-0.085588,0.941715,2.238996
0.256310,0.828269,2.711952
0.685781,-0.523991,3.085074
0.135061,0.559588,3.641699
0.242264,-0.856651,2.594066
0.453176,-0.535692,3.557055
-0.226903,0.897799,2.420787
-0.191342,-0.575788,3.599539
0.293067,0.790035,2.863386
0.271599,0.418107,3.860999
-0.536161,-0.197064,3.689539
0.651778,-0.448095,3.276582
0.646786,0.396834,3.333886
-0.643564,0.921014,2.115175
-0.072993,0.021893,3.999886
0.850838,-0.732640,2.207287
-0.757219,0.777693,2.360501
-0.374748,-0.574615,3.543766
0.693173,-0.464702,3.131106
-0.924535,0.603695,2.146562
-0.294684,-0.687856,3.248314
0.120834,-0.060035,3.999095
0.037060,-0.300828,3.967500
0.431641,0.025914,3.865805
-0.527941,0.178762,3.708143
0.737069,-0.336297,3.058261
-0.804584,-0.451344,2.738660
-0.745249,-0.846590,2.195215
0.945530,0.697797,1.964275
-0.717398,0.682267,2.699869
-0.773536,0.216129,2.940714
-0.523775,-0.325373,3.681646
-0.336923,0.013505,3.949111
0.392249,-0.859910,2.547036
0.799777,-0.142706,2.837769
-0.035320,-0.881501,2.494080
-0.515797,0.648750,3.205340
0.967113,-0.308067,2.123360
0.152786,-0.275029,3.975090
0.090164,-0.948309,2.211425
-0.532850,-0.124748,3.700764
0.253710,0.021253,3.983494
0.202330,-0.692772,3.246723
0.371151,-0.177052,3.921728
-0.416140,0.014084,3.883538
0.410692,-0.918622,2.298112
0.376617,0.108903,3.920572
-0.823522,-0.369999,2.705112
-0.645875,-0.165811,3.404911
0.330064,0.742197,3.041106
0.764919,0.500057,2.847235
-0.051250,-0.336749,3.949188
0.708381,-0.048528,3.195368
0.014815,-0.607234,3.521237
0.203100,-0.063603,3.993140
0.682384,0.928876,2.039496
0.123415,0.338541,3.947236
-0.393807,0.474949,3.721152
-0.858191,0.469287,2.514265
-0.271884,-0.079704,3.978102
-0.451430,-0.784159,2.817620
0.028903,-0.183036,3.995513
0.865691,0.819452,1.987533
-0.699819,-0.966103,1.894831
-0.153275,0.436315,3.858051
-0.819090,0.274449,2.747647
0.737222,-0.827456,2.267343
0.080213,-0.906023,2.389655
0.972134,-0.456043,2.065730
0.397893,0.810933,2.744389
-0.213379,0.389013,3.902537
-0.293794,0.841941,2.649114
-0.660111,0.265952,3.347621
-0.239381,0.890753,2.449730
0.206447,0.968651,2.125180
-0.720816,0.223490,3.143532
-0.611681,-0.995085,1.886368
0.079223,0.747971,3.046377
-0.939426,0.405145,2.215102
0.239252,-0.536617,3.682576
0.043473,-0.994956,2.020224
-0.804940,-0.227885,2.811934
-0.697015,-0.610398,2.909407
-0.659103,-0.647630,2.931188
-0.811332,-0.042419,2.790744
0.212275,-0.285397,3.965638
-0.858531,-0.311686,2.576127
-0.748314,-0.866757,2.129954
-0.615815,-0.905622,2.202084
-0.818668,-0.958679,1.743776
0.525608,-0.654864,3.174020
0.987536,-0.378856,2.028737
0.020412,0.446100,3.847621
0.182289,-0.643167,3.412324
0.865745,0.349853,2.536859
-0.116219,-0.175955,3.995441
0.207311,-0.363969,3.923891
0.551942,0.682672,3.053438
0.325359,0.829603,2.693816
0.790867,0.696049,2.460119
0.151609,0.271453,3.976309
-0.097618,-0.362491,3.931757
-0.193670,-0.377756,3.914775
0.208837,-0.609521,3.508998
0.687746,0.854501,2.276769
-0.508679,-0.388892,3.670310
0.909424,-0.235033,2.370981
-0.653731,-0.454629,3.264347
-0.085387,-0.316376,3.960114
-0.284052,-0.258746,3.956508
0.144315,-0.897402,2.425728
-0.231344,-0.356849,3.925108
0.502468,-0.517104,3.523472
0.687340,-0.921155,2.058469
-0.295994,-0.058470,3.969484
0.496588,-0.359835,3.712032
-0.498870,0.164916,3.764080
-0.020385,0.947785,2.213692
0.888060,0.780089,2.007741
0.142937,0.625997,3.466262
0.753553,-0.736296,2.474711
-0.418969,-0.867389,2.504911
-0.950129,0.163606,2.203049
-0.550161,0.288079,3.641326
-0.927147,0.703341,2.016502
-0.052009,-0.505541,3.754726
-0.137948,-0.867305,2.553962
0.975122,0.980468,1.414292
0.866067,-0.237932,2.554585
0.309978,-0.924850,2.297725
0.830640,-0.385474,2.670000
0.995248,-0.159545,2.018394
-0.899269,-0.069227,2.418389
0.063008,-0.571744,3.613782
0.348801,-0.645269,3.366530
0.462452,0.149006,3.823251
-0.800567,0.074701,2.835282
0.208200,-0.070069,3.992402
-0.207867,0.748704,3.039300
0.778673,0.438830,2.847537
-0.853117,0.769257,2.127795
0.424569,-0.730596,3.036274
-0.500868,-0.405700,3.669638
0.401177,0.298933,3.868891
-0.704271,-0.308608,3.187037
0.155311,-0.725142,3.132145
0.023110,-0.625294,3.469587
-0.731163,-0.217924,3.105467
0.071179,-0.595910,3.551995
0.544912,0.515297,3.452223
0.169856,-0.144353,3.994940
-0.437410,-0.377506,3.784598
-0.261643,-0.334696,3.932227
0.393618,0.577576,3.523328
0.799684,0.005503,2.838988
-0.002305,0.284207,3.974072
0.875492,0.149426,2.518893
-0.759535,-0.490359,2.876409
0.576331,0.907560,2.236196
-0.794813,-0.163763,2.857551
0.651975,-0.067869,3.387800
0.917959,-0.777699,1.926913
0.602841,0.836884,2.465183
-0.778332,-0.844983,2.131305
0.056126,-0.113468,3.999297
-0.771595,0.304645,2.934560
-0.210890,-0.969830,2.120159
-0.330082,0.962920,2.137209
0.257125,0.827780,2.713893
0.170998,-0.526363,3.711897
0.801380,-0.007544,2.831992
-0.590278,-0.807998,2.584599
0.573897,0.690905,2.993254
0.655673,0.807448,2.484646
0.133904,0.681155,3.290579
-0.052235,-0.882053,2.491716
-0.299692,-0.479775,3.769845
0.323693,0.734681,3.071453
-0.870535,-0.247693,2.534738
-0.855935,-0.386919,2.565501
-0.151655,-0.209262,3.990238
0.011238,-0.042635,3.999987
0.500120,0.866638,2.459038
0.662852,0.781010,2.555715
0.252726,-0.262185,3.965088
0.159656,0.406528,3.891193
-0.643634,-0.825805,2.443979
-0.184592,0.110768,3.994760
-0.824230,0.430135,2.674237
0.803340,0.205202,2.820363
-0.234133,-0.153987,3.985782
-0.436548,-0.994721,1.984750
0.971869,-0.015243,2.114012
0.202532,0.471724,3.805178
-0.778709,0.222514,2.919371
0.527939,0.676007,3.109162
0.582586,0.340096,3.544292
-0.671058,0.991699,1.843321
0.338791,0.352914,3.888454
-0.698734,0.231184,3.222626
-0.423267,-0.588055,3.473186
0.195725,0.387376,3.906305
0.354098,0.346293,3.883111
0.748133,0.879260,2.093201
0.389990,-0.366946,3.841490
0.227526,0.641045,3.414277
0.290730,-0.329508,3.925675
-0.016025,0.204227,3.993053
-0.203342,0.459745,3.822685
0.952147,0.060972,2.195502
-0.335009,0.413531,3.839363
-0.220359,0.276511,3.967452
-0.140139,0.996231,2.014713
0.543332,-0.105442,3.678931
-0.005914,-0.634013,3.443580
-0.359797,0.998082,1.990933
0.012927,0.535883,3.695263
0.774903,0.715949,2.464099
-0.974714,0.343246,2.087128
-0.943216,-0.284133,2.224686
0.916838,0.796401,1.896748
-0.832021,-0.710804,2.306149
0.560643,-0.337511,3.597853
0.416984,-0.503033,3.655428
-0.854922,0.428899,2.550954
-0.171763,0.386481,3.909376
0.904306,-0.348731,2.375952
-0.605725,0.011130,3.525417
0.579189,0.960121,2.038417
0.844949,-0.220055,2.645408
0.436923,0.012772,3.859352
-0.228393,0.741999,3.063163
0.553112,-0.255847,3.643388
0.703757,0.967998,1.883859
0.795357,-0.768832,2.286268
-0.577393,0.889751,2.301674
0.987568,0.288857,2.042741
0.926761,0.850883,1.768453
-0.375800,-0.164028,3.918999
0.261998,-0.379035,3.901098
0.155604,-0.347981,3.939920
0.988401,0.359974,2.029226
0.222341,0.428124,3.860858
-0.873293,-0.972284,1.615979
-0.452166,0.342624,3.789379
0.198746,0.022782,3.993768
0.204805,0.188145,3.987986
-0.193575,-0.602766,3.529172
0.753869,0.948658,1.875381
-0.859897,-0.920662,1.765846
0.377210,-0.440314,3.781312
0.260923,0.955527,2.175968
0.276140,-0.824490,2.724944
-0.087560,-0.942323,2.236445
-0.765001,0.067114,2.979492
0.599237,-0.176040,3.540129
0.877155,-0.464866,2.440992
-0.068339,-0.620165,3.484495
-0.054111,0.765439,2.977779
0.267735,0.555845,3.634392
0.749494,0.510985,2.890737
-0.613089,-0.908082,2.196268
0.676739,0.601381,2.983874
0.094630,0.756228,3.014028
-0.208364,-0.152884,3.990299
0.695072,-0.189884,3.239626
0.444552,-0.739332,2.989893
0.779936,-0.747355,2.378130
0.702539,0.136184,3.215574
-0.367741,-0.400198,3.831642
-0.051398,-0.258537,3.982181
0.177860,0.950462,2.201318
-0.113950,-0.175779,3.995512
-0.602891,0.404461,3.451618
-0.726310,-0.720887,2.583397
-0.364890,0.147401,3.928503
0.934939,0.552517,2.153706
0.677898,-0.882298,2.201229
0.098730,-0.782180,2.910360
-0.727982,0.573383,2.879886
0.191289,0.695484,3.238073
0.491202,0.894511,2.355079
0.613041,0.963224,1.997947
0.409945,0.206738,3.883234
-0.302252,0.867760,2.539092
0.614676,0.239459,3.490277
0.569796,-0.259216,3.603852
-0.656592,0.264251,3.359270
-0.775606,-0.746738,2.391175
0.334100,0.886777,2.452720
0.671159,-0.934256,2.035883
-0.734145,0.954064,1.887663
-0.305441,-0.091212,3.965213
-0.820843,-0.184918,2.748852
0.853928,-0.896700,1.836334
-0.834727,-0.315685,2.674837
-0.859380,0.631353,2.346976
-0.050618,-0.797469,2.848096
-0.107534,-0.392223,3.907013
0.989134,-0.439656,2.005411
-0.125348,-0.869419,2.545153
0.762912,-0.697578,2.538782
0.516569,-0.518217,3.498570
-0.794330,0.268060,2.850477
-0.859465,0.150435,2.587055
-0.645080,-0.651095,2.956665
0.664247,-0.218108,3.341850
-0.539699,0.613334,3.261706
0.409383,-0.110398,3.890156
0.598295,-0.266197,3.529969
0.186940,0.250318,3.979516
0.620074,0.078565,3.484710
0.783336,0.244330,2.898366
-0.556634,0.552053,3.364505
0.138032,-0.118420,3.997763
-0.825470,0.610325,2.495228
0.235131,0.698942,3.221369
0.739565,0.173822,3.076746
0.525056,-0.140384,3.716125
0.664565,-0.722640,2.725255
-0.352223,-0.327522,3.895226
-0.346653,0.405330,3.840863
-0.984789,0.171085,2.060381
0.639741,-0.773283,2.622841
0.164591,0.328189,3.951262
0.547442,0.668374,3.102273
-0.600677,0.285720,3.518493
-0.838141,-0.378986,2.641818
-0.187616,0.724117,3.134362
0.200192,0.268974,3.972825
0.865317,0.233618,2.558131
0.772456,-0.145221,2.948804
0.063217,-0.030515,3.999933
-0.979164,0.168729,2.083294
-0.351799,0.681564,3.249114
0.654636,0.574240,3.095041
0.240927,-0.703313,3.205007
-0.158567,0.615267,3.496703
0.427817,0.439391,3.735620
0.559281,-0.993419,1.930711
0.739712,-0.757229,2.456728
-0.505181,-0.623249,3.289429
0.753590,-0.400504,2.966836
-0.223674,-0.136219,3.988643
-0.637764,0.093108,3.431960
-0.228260,0.735607,3.087556
0.997969,-0.176751,2.007148
0.819447,-0.183526,2.754750
-0.574067,0.238160,3.597697
0.264019,-0.421399,3.859542
-0.089857,-0.952721,2.193052
-0.539806,0.419236,3.584874
-0.754256,-0.676690,2.608701
-0.423887,0.828681,2.659826
-0.231252,-0.459489,3.818850
0.308195,-0.929719,2.277683
-0.473256,-0.084860,3.808743
0.967724,-0.249999,2.126620
0.612059,-0.666043,2.991483
0.020979,0.660987,3.358847
-0.976625,0.156438,2.093881
-0.092114,-0.722439,3.143490
-0.692582,-0.496520,3.098705
-0.500840,-0.784222,2.775558
-0.741657,0.790243,2.363310
-0.455731,-0.475802,3.655015
-0.583652,-0.737905,2.831806
-0.063723,-0.129222,3.998819
-0.966207,-0.323065,2.124926
0.732704,0.696941,2.624426
0.280719,-0.783613,2.891707
-0.260057,-0.589470,3.554568
0.330302,-0.772605,2.923518
-0.132703,0.715707,3.167824
-0.062664,0.502838,3.759588
-0.679382,-0.762776,2.578051
0.596111,-0.967365,1.998019
0.423578,0.873501,2.477752
-0.212200,0.052861,3.991875
0.554253,0.210706,3.648501
0.357833,0.873838,2.500828
0.413435,0.631142,3.367312
0.037063,0.830705,2.709661
-0.264147,-0.429845,3.849829
0.988141,0.927481,1.485122
0.618789,-0.407708,3.406449
0.766877,0.328731,2.946507
-0.819929,0.932212,1.812283
0.020045,-0.139659,3.998478
-0.876502,-0.817320,1.964195
-0.896565,0.931806,1.666651
-0.217819,-0.852013,2.615713
0.401205,0.463269,3.731444
-0.618039,-0.603607,3.128306
-0.886758,-0.250614,2.465672
-0.561557,-0.131312,3.637220
-0.554900,0.110428,3.653102
0.191351,-0.634708,3.437513
-0.626278,-0.112219,3.466209
0.875789,-0.622876,2.300405
0.040291,-0.492854,3.777129
-0.790833,-0.232140,2.869336
-0.343974,-0.067039,3.944698
0.484963,0.475377,3.615387
-0.130870,0.813155,2.782595
0.908842,0.126152,2.377387
0.899686,-0.699282,2.111596
0.912640,0.618349,2.173986
0.684077,-0.957912,1.940834
0.280026,0.345617,3.919965
0.072142,-0.320203,3.958282
0.687162,-0.587998,2.979512
0.916266,-0.061049,2.346253
0.164941,0.074335,3.996920
-0.390381,-0.716433,3.108782
-0.165090,0.949576,2.205319
0.118003,-0.899930,2.415330
0.367988,0.522477,3.660132
0.670415,0.244716,3.317857
0.850760,-0.904154,1.824675
0.687913,0.350854,3.228165
-0.962034,0.275834,2.147816
0.188589,-0.314939,3.956076
0.976846,-0.290055,2.085909
-0.056185,0.049124,3.999937
0.241350,0.669331,3.321982
-0.116956,-0.250046,3.983682
-0.302874,0.585703,3.552093
0.690570,-0.516912,3.079730
-0.103768,-0.192573,3.994044
-0.349895,0.656004,3.332830
0.907752,0.220346,2.379030
0.372721,0.393438,3.834135
-0.583882,-0.387960,3.512223
0.454414,0.895332,2.373561
-0.932180,0.619510,2.102620
0.200696,-0.007482,3.993521
-0.888143,0.690023,2.163442
0.208034,0.588758,3.564968
0.943516,-0.842658,1.741630
-0.050056,0.220403,3.990558
0.744023,-0.630922,2.730573
0.126478,0.504719,3.755343
-0.032857,0.110378,3.999402
-0.500085,-0.590910,3.377049
-0.821213,-0.499217,2.636935
-0.450616,0.312033,3.806945
0.554375,0.882498,2.351576
-0.582360,0.369864,3.528171
-0.155297,0.423664,3.872972
0.214343,-0.216249,3.982883
-0.346366,-0.000038,3.943246
-0.138487,-0.677926,3.301461
-0.105069,0.208820,3.991923
-0.815297,-0.437187,2.705684
-0.429884,0.830815,2.647953
-0.703042,0.409016,3.143941
-0.972980,-0.526425,2.027350
-0.933884,0.336967,2.255403
0.701806,0.342352,3.183892
0.134861,-0.644059,3.411805
-0.598987,-0.837570,2.467823
-0.329292,-0.620694,3.447728
-0.144181,-0.831344,2.706182
0.610066,-0.005222,3.513340
-0.046220,-0.552718,3.658538
0.652071,-0.962025,1.963358
0.741236,-0.496398,2.935581
-0.044040,0.019350,3.999984
0.263845,-0.350532,3.921785
0.804635,-0.399530,2.768825
0.601593,0.172336,3.533993
-0.554511,-0.227967,3.645489
0.286046,-0.279791,3.949357
0.596044,0.933154,2.122617
-0.673869,0.282097,3.298862
-0.409348,-0.411682,3.785002
0.434396,-0.332725,3.817291
-0.105090,0.684999,3.277903
-0.806066,0.008701,2.812614
-0.437966,0.826645,2.660019
0.525285,-0.595659,3.327721
0.635300,0.699154,2.853395
0.621855,-0.093622,3.479421
-0.415345,0.951061,2.164607
-0.571471,0.396252,3.535730
-0.464384,-0.902616,2.338816
0.301084,0.345860,3.911879
-0.420672,-0.965424,2.105239
0.643034,-0.019250,3.415951
-0.187804,0.234481,3.983005
-0.360557,0.825935,2.698592
-0.630394,0.311182,3.426709
0.675774,-0.459047,3.192460
0.157840,-0.645789,3.405570
-0.396410,-0.085486,3.903404
0.860089,-0.825728,1.987952
0.718976,0.023305,3.156534
-0.977896,-0.653073,1.908052
-0.005948,-0.057005,3.999958
-0.154945,-0.256427,3.980495
0.400922,0.246702,3.885226
0.431550,0.330525,3.821832
-0.695163,0.587949,2.956330
0.684122,-0.613612,2.939421
0.780727,-0.648076,2.584089
0.784690,0.660245,2.549130
-0.021414,-0.335916,3.949708
0.965493,0.296606,2.131409
0.673677,0.432501,3.223308
-0.804921,0.931255,1.841732
-0.477960,0.384093,3.724561
-0.812092,0.396278,2.740493
0.660806,0.832218,2.394705
-0.592021,0.552321,3.289736
-0.139593,-0.481197,3.795084
-0.396851,-0.586431,3.499345
0.015880,-0.274275,3.977491
-0.356248,0.079929,3.936436
0.207995,0.902979,2.399951
0.444013,-0.358981,3.789767
-0.580312,-0.993107,1.917435
-0.022161,-0.497635,3.768871
-0.443538,-0.016572,3.850963
0.472160,-0.060486,3.810564
0.716581,-0.986447,1.809504
0.650711,0.130579,3.391039
-0.976182,0.208087,2.094292
0.021900,-0.675351,3.311185
0.018430,0.897502,2.425939
0.400784,-0.416087,3.788687
0.992813,0.392754,2.004657
0.595951,0.422500,3.454227
-0.760919,0.166674,2.993989
0.062227,0.925905,2.305503
-0.618300,-0.537903,3.252384
0.626159,0.841720,2.415920
0.768220,-0.003937,2.966719
-0.795275,-0.134022,2.856466
-0.251033,-0.021745,3.984177
0.226015,-0.937744,2.252391
-0.448709,-0.284539,3.820101
0.185959,0.763071,2.984533
-0.024012,-0.447670,3.845547
-0.383557,0.779260,2.876889
-0.102983,0.443843,3.850151
-0.344919,-0.737725,3.052622
0.713987,0.935894,1.973292
-0.080955,-0.829597,2.714249
-0.717758,-0.386981,3.105992
-0.134086,-0.777081,2.930479
0.131167,-0.814847,2.775543
0.270712,-0.487299,3.767336
-0.255443,-0.135089,3.981721
0.808442,-0.899881,1.920382
0.201729,0.164855,3.990444
-0.530386,-0.175485,3.703418
-0.394095,0.442942,3.764299
0.853713,-0.401366,2.568814
0.639984,-0.796194,2.548393
-0.755069,-0.741233,2.458640
0.406909,-0.487101,3.691020
0.030344,0.154964,3.997691
0.424245,0.652631,3.295413
0.058129,0.756755,3.012111
-0.100349,0.873213,2.529229
0.867981,0.037479,2.551671
0.767316,-0.954454,1.837777
-0.228935,-0.963175,2.146630
0.409742,0.580496,3.503428
-0.718407,0.931954,1.979487
0.806100,0.840362,2.082287
0.846999,0.329102,2.620538
-0.423884,0.826022,2.670523
-0.002756,0.042813,3.999987
0.181447,0.820127,2.752005
-0.122092,0.190570,3.993845
-0.521546,0.292914,3.699076
0.551735,-0.924658,2.193371
0.392067,-0.237538,3.895550
-0.728734,0.462261,3.012775
-0.534004,-0.485441,3.518498
0.226884,0.191099,3.984130
-0.610637,0.590492,3.173051
-0.857720,-0.867134,1.898778
0.002587,0.519989,3.727484
-0.209477,-0.366376,3.921785
-0.841293,0.907294,1.836064
0.013433,-0.357401,3.935782
-0.097806,0.796168,2.853271
-0.443450,0.864069,2.506102
0.832650,0.877114,1.929999
0.157529,-0.558129,3.644138
0.363269,-0.950451,2.181659
0.417142,-0.016838,3.882445
-0.716707,0.576263,2.910927
0.320427,-0.912379,2.348122
0.304007,-0.694184,3.223829
0.753139,-0.890092,2.051893
0.298137,-0.601387,3.512768
0.105524,-0.151215,3.997414
0.475581,-0.492560,3.603544
0.838792,0.340151,2.651816
0.690174,-0.051452,3.260231
0.975248,0.574661,1.986429
-0.809151,-0.400870,2.750105
0.809234,-0.419455,2.740108
-0.657997,-0.244621,3.358423
0.738148,0.180147,3.081832
0.585681,0.039557,3.578884
-0.561678,0.903772,2.264110
-0.604573,-0.029488,3.528591
-0.754725,0.819699,2.252362
-0.465931,0.045642,3.819954
0.375994,-0.852874,2.582165
-0.226946,0.168846,3.986186
0.795493,-0.113687,2.855891
0.829891,-0.141114,2.712362
-0.287507,0.569420,3.597240
0.692630,0.042163,3.251635
0.637258,0.696742,2.855969
0.163521,-0.159581,3.994553
0.329725,0.045684,3.953256
0.867283,-0.803502,2.017560
-0.846917,-0.389948,2.601462
0.675903,0.412041,3.232239
0.452775,-0.396480,3.749750
-0.326584,0.040863,3.954998
0.087330,0.020430,3.999767
0.487845,-0.883182,2.402321
-0.124398,0.391053,3.907682
-0.107218,0.459629,3.828622
-0.303219,-0.430141,3.836245
-0.489126,-0.595686,3.380805
0.467669,0.412609,3.714642
-0.076137,-0.312512,3.962076
0.419647,-0.914854,2.310122
0.124506,0.312994,3.961033
0.167183,-0.883889,2.482702
-0.106703,0.178492,3.995427
-0.480560,0.291256,3.771704
-0.571157,-0.559214,3.321670
0.120277,0.240818,3.985761
0.491396,-0.744046,2.930862
-0.069527,-0.409196,3.890824
-0.518934,0.211961,3.722533
-0.669751,0.327746,3.298289
0.579587,0.999342,1.895542
0.800443,-0.763067,2.286305
-0.166857,0.897060,2.426680
0.973987,-0.995237,1.388395
0.061836,0.777769,2.928370
0.667462,-0.582301,3.045422
0.957277,0.291495,2.165707
-0.641412,-0.663245,2.935211
0.172609,-0.820410,2.751192
0.291099,0.000331,3.971482
-0.932467,-0.510046,2.193345
0.172296,0.714415,3.171135
0.838486,-0.070088,2.676811
0.292718,0.192022,3.965495
0.172887,-0.819718,2.754075
-0.299858,-0.643359,3.391534
-0.176322,0.619769,3.482774
-0.804840,0.115947,2.817333
0.400786,0.842085,2.616713
-0.304018,-0.084721,3.965916
0.117712,0.134446,3.997926
0.628694,-0.988436,1.895044
-0.300145,0.445000,3.819237
-0.159328,-0.688558,3.264169
-0.230218,-0.077393,3.988653
0.406010,-0.848727,2.587223
-0.689587,0.886636,2.169057
0.237670,0.776575,2.926366
-0.593680,0.217930,3.550881
-0.382242,-0.303027,3.884325
-0.819322,-0.955619,1.750872
-0.311692,0.806364,2.792851
0.788370,-0.029353,2.885384
0.816946,0.849655,2.033985
0.385486,0.590409,3.497752
-0.383452,-0.378690,3.838092
-0.914466,-0.949468,1.592361
-0.706607,0.892460,2.123500
-0.080876,0.048976,3.999806
-0.314709,0.472131,3.775376
-0.770519,-0.412767,2.895390
-0.042585,0.195232,3.994184
0.748240,-0.526842,2.876688
-0.690865,-0.218558,3.251789
-0.716987,-0.137099,3.163002
-0.238053,0.546753,3.661073
-0.307188,-0.762463,2.969843
0.913218,-0.122421,2.358874
0.647448,-0.947117,2.019813
0.837968,-0.937685,1.765101
0.796198,0.745022,2.339241
-0.365401,0.072609,3.929833
-0.948681,-0.691164,1.962520
0.421333,-0.237690,3.865833
-0.778745,0.858863,2.092164
0.292810,0.303972,3.937440
-0.432109,0.369990,3.796495
0.321536,0.320583,3.916765
0.663750,0.752113,2.641861
-0.573468,-0.493214,3.426629
-0.666016,-0.450256,3.231383
-0.453837,-0.513802,3.596751
-0.905343,-0.642639,2.171109
0.395079,0.973911,2.078980
0.693723,0.969567,1.890971
0.796939,0.778808,2.258278
-0.997347,0.324612,1.999465
0.776589,-0.691757,2.511446
-0.386738,0.361402,3.848265
-0.613260,0.566422,3.214463
-0.749278,-0.533053,2.865477
-0.142638,0.475191,3.804442
0.083006,-0.890530,2.455548
0.669883,-0.122005,3.328918
-0.132902,-0.725221,3.132513
0.685645,-0.302207,3.253768
0.131240,0.931322,2.282310
